board	degree	nordegree
TAXI	5	4.66328963051
Sijhih	5	4.65496728138
Road_Running	5	4.58138173302
Miaoli	5	4.55471478463
BeautySalon	5	4.51008645533
TY_Research	5	4.25734494015
marriage	5	4.11409043113
sex	9	4.07552083333
happy	5	4.03975219411
CAR-TUNING	4	3.9872611465
underwear	4	3.96956246037
Evangelion	4	3.96202531646
IELTS	4	3.88819875776
SMSlife	4	3.88337468983
Math	4	3.86897404203
ForeignEX	4	3.84757221881
DiabloEX	4	3.76201923077
Design	4	3.74401913876
movie	10	3.73152122079
Yunlin	4	3.7239738251
MAC	4	3.69757826344
Korea_Travel	4	3.68669022379
Hotel	4	3.68669022379
CVS	4	3.67586611861
Headphone	4	3.63109048724
Key_Mou_Pad	4	3.59976998275
ChungLi	4	3.53472614342
HatePolitics	11	3.48693538586
BusTimes	4	3.37466307278
Hate	38	3.08278471826
INSECT	3	2.98664122137
SRW	3	2.98284625159
Stella-Chang	3	2.98095238095
NCCU_Info	3	2.98095238095
WuBai_and_CB	3	2.97717184528
Sewing	3	2.97151898734
Jeans	3	2.96776232617
Romances	3	2.95654911839
postcrossing	3	2.95468848332
Shinhwa	3	2.94912060302
Q_ary	3	2.93254216115
Interior	3	2.93071161049
e-seller	3	2.92523364486
HandMade	3	2.92159303049
street_style	3	2.9197761194
unemployed	3	2.91253101737
Preschooler	3	2.90532178218
rabbit	3	2.89993823348
JOB-Hunting	3	2.89993823348
love-vegetal	3	2.89636027144
Storage_Zone	3	2.88036809816
stationery	3	2.85063752277
hardware	3	2.84545454545
NCHUS	3	2.82831325301
drawing	3	2.81137724551
tax	3	2.80969479354
Hualien	3	2.79797377831
KoreaDrama	3	2.75851938895
hairdo	3	2.74722059684
book	3	2.712305026
MenTalk	8	2.54161591555
japanavgirls	3	2.53509719222
MuscleBeach	3	2.51338329764
Rent_ya	3	2.48939554613
LoL	9	2.37001514387
Lions	6	1.99787234043
TeenTop	2	1.99744735163
DragonQuest	2	1.99744735163
Board	2	1.99490121096
intltrade	2	1.99363057325
hotspring	2	1.99363057325
Map-Guide	2	1.98604060914
TVCard	2	1.98478123018
Holland	2	1.9835234474
vitalitydiet	2	1.97975964579
Car-rent	2	1.97850821745
Donate-Blood	2	1.97725837018
BeautyBody	2	1.97351828499
travelbooks	2	1.96979232222
GoodPregnan	2	1.96855345912
AnimalGoods	2	1.96731615336
TaiShan	2	1.96361355082
TamShui	2	1.96238244514
Aromatherapy	2	1.95992485911
Sony-style	2	1.95625
Aquarium	2	1.95258889582
Hip-Hop	2	1.94772868699
VideoCard	2	1.94168734491
NCU_Talk	2	1.94168734491
Korea	2	1.94048357099
Stock	3	1.9352844188
Lottery	2	1.93448702101
model	2	1.93209876543
Insurance	2	1.90505173463
PttLifeLaw	2	1.90042501518
LAW	2	1.89696969697
WorkanTravel	2	1.89352692075
Nantou	2	1.85866983373
MakeUp	2	1.84660766962
car	3	1.83901292597
China_travel	2	1.82827102804
WindowsPhone	2	1.8134414832
SENIORHIGH	2	1.72737306843
Test	4	1.65477134549
Lonely	2	1.6361735494
StupidClown	2	1.58802638255
PlayStation	2	1.43841911765
KoreanPop	2	1.26926196269
Beauty	2	1.1427528295
EVA	1	0.999361430396
Crusaders	1	0.999361430396
Video	1	0.998723675814
MartialArt	1	0.998723675814
newagemusic	1	0.997450605481
TWopera	1	0.997450605481
FamilyCircle	1	0.997450605481
Anti-Cancer	1	0.997450605481
TallClub	1	0.996180776575
SAN	1	0.996180776575
CSU	1	0.996180776575
JeannieShieh	1	0.995547073791
sinica	1	0.994914176732
photo	1	0.994282083863
WuGu-BaLi	1	0.994282083863
regimen	1	0.993650793651
puzzle	1	0.993020304569
keyboard	1	0.992390615092
TKU_info	1	0.992390615092
PlayBaseball	1	0.992390615092
CompBook	1	0.992390615092
Brand	1	0.992390615092
Philippines	1	0.991761723701
Canada	1	0.991133628879
Bingo	1	0.991133628879
Nightmarket	1	0.990506329114
egg-exchange	1	0.989879822897
bag	1	0.989879822897
BandPlayer	1	0.989254108723
CS_TEACHER	1	0.988005050505
Broad_Band	1	0.988005050505
Theater	1	0.9861373661
Ptt-Charity	1	0.985516372796
pet	1	0.983658076681
Actuary	1	0.983658076681
Songs	1	0.983040201005
PokeMon	1	0.983040201005
CAFENCAKE	1	0.983040201005
Wine	1	0.981191222571
Disabled	1	0.981191222571
yoga	1	0.979962429555
isLandTravel	1	0.979962429555
Office	1	0.979349186483
Loan	1	0.979349186483
LivingGoods	1	0.979349186483
Salesperson	1	0.977514053716
Finance	1	0.977514053716
ToS_Match	1	0.976903870162
NewAge	1	0.974470734745
soho	1	0.971446306642
EXO	1	0.970241785493
fastfood	1	0.969640644362
SoftbankHawk	1	0.969040247678
HomeTeach	1	0.967841682127
KTV	1	0.964858199753
Nurse	1	0.960712093309
studyabroad	1	0.958946078431
Leo	1	0.958946078431
toberich	1	0.913601868068
LeicesterCFC	1	0.912536443149
swim	1	0.908826945412
Android	1	0.902017291066
dog	1	0.896334478809
SportLottery	1	0.837346174425
PC_Shopping	1	0.806285419887
Ind-travel	1	0.80421377184
historia	1	0.748445719751
talk	3	0.722307692308
PttEarnMoney	7	0.696617067277
MRT	1	0.693398316349
Boy-Girl	1	0.688820422535
C_Chat	2	0.522886735717
joke	1	0.467582910069
NBA	1	0.341255996511
Rhinos	4	0.314968553459
GambleGhost	6	0.0813903094392
